"","IDCNTRY","booklet_id","IDSCHOOL","IDCLASS","person_id","ITSEX","dum.fr","dum.eng","dum.hk","dum.kor","dum.qat","dum.nor","dum.twn","ME52024","ME52058A","ME52058B","ME52125","ME52229","ME52063","ME52072","ME52146A","ME52146B","ME52092","ME52046","ME52083","ME52082","ME52161","ME52418A","ME52418B","ME72007","ME72025","ME72017","ME72190","ME72068","ME72076","ME72056","ME72098","ME72103","ME72121","ME72180","ME72198","ME72227","ME72170","ME72209","ME52024t","ME52058At","ME52058Bt","ME52125t","ME52229t","ME52063t","ME52072t","ME52146At","ME52146Bt","ME52092t","ME52046t","ME52083t","ME52082t","ME52161t","ME52418At","ME52418Bt","ME72007t","ME72025t","ME72017t","ME72190t","ME72068t","ME72076t","ME72056t","ME72098t","ME72103t","ME72121t","ME72180t","ME72198t","ME72227t","ME72170t","ME72209t"
"987","KOR","Booklet 01","5157","515703","51570304","Male",0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,123.684,70.083,70.083,99.56,31.427,28.356,10.63,294.059,294.059,71.801,81.398,65.455,58.494,25.455,73.489,73.489,33.757,31.77,63.142,25.161,51.815,11.655,105.272,105.401,64.809,51.555,61.845,83.05,88.518,92.378,278.831
"988","KOR","Booklet 01","5157","515703","51570320","Male",0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,30.852,62.405,62.405,23.821,14.333,6.257,6.12,152.63,152.63,73.997,67.583,47.589,25.579,26.773,79.801,79.801,43.007,17.953,65.045,22.819,19.837,24.758,33.076,75.191,45.581,28.787,34.377,66.277,63.983,20.265,171.907
"989","KOR","Booklet 01","5158","515801","51580124","Female",0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,2,0,0,1,1,1,0,1,1,1,1,0,1,1,0,67.307,45.847,45.847,28.089,43.704,9.184,9.327,99.776,99.776,11.336,42.712,13.657,48.928,34.656,128.968,128.968,26.431,47.809,49.415,28.6,15.936,15.12,24.512,50.993,49.288,18.919,47.33,35.95,44.504,90.691,265.493
"990","KOR","Booklet 01","5159","515911","51591101","Male",0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,66.636,83.44,83.44,12.566,25.219,30.622,11.523,54.593,54.593,12.116,42.028,22.314,27.015,24.498,85.027,85.027,44.145,49.577,115.473,39.901,41.658,26.426,101.076,77.418,32.439,17.578,65.344,51.275,66.112,37.023,182.652
"991","KOR","Booklet 01","5159","515911","51591117","Female",0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,47.416,72.021,72.021,20.265,22.726,7.932,7.609,61.808,61.808,9.397,38.366,27.364,22.957,8.964,78.757,78.757,31.269,21.157,57.576,18.335,18.057,21.451,44.62,37.977,60.29,27.297,33.253,43.259,68.695,28.047,661.941
"992","KOR","Booklet 01","5160","516002","51600202","Male",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,34.779,70.15,70.15,76.064,27.927,0.639,13.537,122.343,122.343,30.559,43.528,102.704,19.807,47.144,108.487,108.487,46.791,18.169,53.951,62.087,22.697,38.535,58.455,69.161,111.568,51.68,34.888,91.512,28.537,48.404,67.35
"993","KOR","Booklet 01","5160","516002","51600218","Female",0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,13.44,29.202,29.202,19.194,25.023,47.592,10.464,244.263,244.263,12.9,21.716,6.784,21.786,22.864,99.36,99.36,60.104,26.599,83.096,84.688,23.553,35.743,29.936,80.824,52.824,20.832,34.577,16.033,43.254,19,114.169
"994","KOR","Booklet 01","5161","516103","51610307","Male",0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,72.954,87.662,87.662,52.31,21.681,10.24,8.216,118.883,118.883,23.728,32.584,51.751,22.054,21.475,55.704,55.704,59.384,22.965,120.645,20.221,27.168,29.208,40.336,64.092,65.284,32.347,60.577,40.181,31.391,24.056,202.897
"995","KOR","Booklet 01","5161","516103","51610323","Male",0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,0,41.673,68.703,68.703,52.232,27.713,13.489,11.199,85.952,85.952,63.36,33.769,74.464,19.832,18.175,82.463,82.463,57.674,30.471,85.639,25.517,16.639,35.137,45.301,32.8,48.097,12.575,53.068,61.326,31.747,62.664,48.2
"996","KOR","Booklet 01","5162","516204","51620410","Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,49.037,67.25,67.25,40.368,23.42,24.757,10.033,163.072,163.072,23.874,17.544,78.895,9.104,57.857,58.656,58.656,43.791,35.856,41.195,49.085,55.353,15.655,58.64,75.816,65.416,13.608,69.785,89.254,34.943,40.865,79.448
"997","KOR","Booklet 01","5163","516304","51630411","Male",0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,32.07,47.317,47.317,27.108,17.878,26.014,9.367,190.551,190.551,42.036,33.65,32.879,13.186,7.177,43.751,43.751,62.394,38.381,79.946,20.183,11.127,14.879,28.629,43.467,46.616,10.311,42.991,68.682,40.647,40.525,80.603
"998","KOR","Booklet 01","5164","516403","51640324","Female",0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,51.746,73.823,73.823,36.487,21.868,16.032,31.098,202.443,202.443,45.292,57.04,26.911,31.335,18.965,91.462,91.462,50.229,40.038,60.789,26.344,22.874,51.524,38.832,29.042,58.871,17.122,46.892,38.764,29.905,20.627,130.147
"999","KOR","Booklet 01","5165","516501","51650105","Male",0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,61.122,142.912,142.912,63.47,19.496,16.471,16.978,215.959,215.959,33.069,33.797,25.803,35.421,52.84,99.458,99.458,48.478,66.52,54.099,21.033,28.228,25.024,34.761,53.193,105.251,26.914,40.445,41.127,49.902,66.569,243.976
"1000","KOR","Booklet 01","5165","516501","51650121","Male",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,34.422,47.313,47.313,7.896,21.147,56.784,5.81,137.388,137.388,13.975,28.958,93.588,42.246,32.991,43.097,43.097,8.223,35.633,6.92,45.017,35.697,0.621,3.271,5.938,79.031,19.482,3.835,39.843,6.733,34.712,191.67
"1001","KOR","Booklet 01","5166","516603","51660305","Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41.662,69.559,69.559,17.889,17.607,27.352,15.442,160.441,160.441,17.761,23.814,97.597,18.73,24.071,96.017,96.017,29.483,20.3,91.258,27.28,15.11,27.53,24.751,45.221,43.619,11.951,31.192,64.277,35.215,41.057,112.781
"1002","KOR","Booklet 01","5166","516603","51660321","Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30.236,93.708,93.708,17.558,16.352,12.726,12.887,77.712,77.712,17.938,24.77,12.21,29.506,21.51,34.843,34.843,29.421,14.91,26.282,19.467,15.641,17.67,31.637,45.749,29.827,59.74,40.226,68.935,18.367,31.758,81.881
"1003","KOR","Booklet 01","5167","516701","51670115","Male",0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,77.987,48.837,48.837,69.882,54.798,11.706,5.025,112.705,112.705,18.783,68.351,95.532,32.064,16.384,84.727,84.727,29.483,17.083,65.787,12.905,22.034,16.926,31.154,45.542,75.162,89.38,76.504,31.059,48.743,37.075,351.911
"1004","KOR","Booklet 01","5167","516701","51670131","Male",0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,92.292,127.93,127.93,46.079,29.392,33.988,14.635,156.383,156.383,26.891,38.697,12.44,12.1,26.86,44.365,44.365,33.089,14.939,137.671,28.212,25.032,23.253,251.614,17.401,32.847,17.233,17.277,100.522,17.51,81.851,472.3
"1005","KOR","Booklet 01","5168","516807","51680711","Female",0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,71.425,59.303,59.303,20.096,17.59,11.41,10.601,151.222,151.222,16.992,37.227,31.926,19.752,21.496,94.352,94.352,35.344,12.63,63.386,18.934,12.657,27.492,26.811,54.883,56.991,19.015,30.721,99.432,18.696,19.353,109.488
"1006","KOR","Booklet 01","5168","516807","51680727","Female",0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,49.744,142.696,142.696,17.152,33.298,17.133,6.801,103.4,103.4,46.976,42.352,43.648,34.096,52.792,67.128,67.128,29.584,82.8,116.408,54.88,26.456,17.584,57.594,150.662,48.872,29.736,50.32,51.336,53.912,23.783,131.688
"1007","KOR","Booklet 01","5169","516902","51690211","Female",0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,66.079,96.684,96.684,33.095,26.838,14.575,13.079,106.37,106.37,43.793,84.638,55.993,28.815,30.514,104.322,104.322,73.653,29.511,98.45,40.303,22.773,23.29,55.624,67.769,42.015,23.506,68.872,39.253,59.177,58.348,112.828
"1008","KOR","Booklet 01","5169","516902","51690227","Female",0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,0,1,2,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20.999,80.575,80.575,86.233,14.833,37.863,8.266,182.166,182.166,12.375,42.107,51.279,45.975,30.889,125.088,125.088,39.728,58.049,124.262,63.617,32.944,30.761,38.424,109.287,53.753,21.312,10.824,70.967,38.794,32.879,40.427
"1009","KOR","Booklet 01","5170","517001","51700110","Female",0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,47.695,108.595,108.595,23.823,24.136,11.064,9.256,133.001,133.001,50.257,24.904,39.535,25.297,19.649,33.022,33.022,30.458,16.649,89.597,21.991,20.29,30.234,26.128,67.2,35.549,16.017,22.473,50.431,89.232,34.994,40.496
"1010","KOR","Booklet 01","5171","517103","51710311","Female",0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,30.328,204.86,204.86,25.035,24.868,9.583,14.645,168.49,168.49,35.182,57.789,26.743,17.95,10.254,81.4,81.4,41.28,293.642,53.802,36.568,47.055,23.498,57.546,199.324,51.557,80.558,107.835,57.826,54.228,35.283,155.805
"1011","KOR","Booklet 01","5171","517103","51710327","Female",0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,35.73,50.881,50.881,31.45,21.597,9.342,12.449,202.055,202.055,42.51,60.491,22.696,16.283,11.821,51.524,51.524,44.61,22.442,118.92,40.397,13.406,16.016,19.831,44.685,117.469,16.635,33.171,30.138,45.69,39.802,240.34
"1012","KOR","Booklet 01","5172","517207","51720708","Female",0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,122.027,135.542,135.542,72.2,16.688,25.088,12.299,192.252,192.252,14.184,30.986,39.449,64.935,43.767,68.601,68.601,12.71,41.079,59.169,35.609,4.321,9.167,18.704,53.279,59.168,34.36,58.058,29.406,26.249,64.616,49.559
"1013","KOR","Booklet 01","5172","517207","51720724","Male",0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.169,129.676,129.676,41.04,15.08,35.656,10.44,90.608,90.608,5.695,1.2,1.017,0.487,0.216,0.216,0.216,0.233,0.208,0.399,0.368,0.185,0.199,0.201,0.207,0.217,0.216,3.247,0.712,0.552,0.737,0.6
"1014","KOR","Booklet 01","5173","517307","51730713","Female",0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,2,1,0,1,1,1,0,1,1,1,1,1,1,1,0,116.826,67.281,67.281,41.47,17.601,22.152,10.104,148.705,148.705,14.831,33.313,62.126,33.897,20.737,158.622,158.622,37.145,20.536,63.144,14.216,38.688,32.984,39.865,80.191,60.471,45.463,35.729,57.489,70.711,25.857,54.752
"1015","KOR","Booklet 01","5174","517407","51740706","Female",0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,2,1,1,1,1,1,1,1,0,1,0,1,1,0,0,64.598,120.786,120.786,109.241,26.767,27.233,17.521,229.107,229.107,141.882,116.535,85.105,55.898,57.485,280.471,280.471,42.736,91.417,230.101,32.533,48.366,39.038,81.78,87.851,143.143,30.185,44.996,46.202,73.39,24.672,127.347
"1016","KOR","Booklet 01","5174","517407","51740722","Female",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,2,1,1,1,1,1,0,0,1,1,1,1,0,1,0,39.315,155.316,155.316,35.011,29.075,43.649,18.256,87.926,87.926,61.488,55.866,87.531,25.967,49.247,120.013,120.013,53.338,45.394,116.201,32.199,42.356,37.002,12.173,106.753,80.585,18.738,38.08,58.349,59.147,32.679,78.795
"1017","KOR","Booklet 01","5175","517504","51750413","Female",0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,36.184,61.905,61.905,11.824,125.049,28.536,5.463,90.232,90.232,20.952,41.673,10.552,26.847,31.216,39.369,39.369,50.343,22.537,122.528,31.895,38.337,41.432,43.552,34.096,53.433,33.192,25.976,64.463,46.568,22.089,129.984
"1018","QAT","Booklet 01","5001","500102","50010203","Female",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,109.081,118.629,118.629,91.098,66.261,20.076,28.56,285.583,285.583,57.818,104.461,101.566,44.768,40.363,240.528,240.528,49.479,49.45,210.269,106.424,27.825,21.487,28.75,114.542,71.286,27.366,34.739,33.712,38.795,132.106,117.664
"1019","QAT","Booklet 01","5002","500204","50020416","Male",0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,74.711,245.914,245.914,71.645,56.245,38.526,150.188,214.76,214.76,74.987,214.066,143.977,116.872,129.843,147.156,147.156,74.13,29.145,116.729,204.072,98.116,55.258,21.826,12.034,55.078,55.414,58.603,67.638,15.468,47.14,43.176
"1020","QAT","Booklet 01","5002","500208","50020810","Female",0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,56.093,155.976,155.976,87.946,52.511,55.421,12.425,228.056,228.056,16.068,84.789,9.184,6.442,70.17,210.181,210.181,51.012,25.877,37.344,34.618,54.195,12.993,8.8,59.279,34.053,77.546,69.008,110.727,37.723,46.363,64.821
"1021","QAT","Booklet 01","5003","500302","50030209","Male",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,170.409,205.807,205.807,35.96,30.592,162.256,100.111,360.608,360.608,130.951,255.816,404.528,39.967,142.303,6.552,6.552,4.456,44.615,3.775,10.072,45.249,30.648,8.113,37.883,40.968,57.968,4.536,63.655,68.48,70.768,161.327
"1022","QAT","Booklet 01","5004","500401","50040114","Male",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478.345,27.32,27.32,251.698,230.108,8.873,7.541,23.725,23.725,8.381,10.758,20.732,18.426,32.583,276.947,276.947,21.557,46.382,23.994,14.392,12.764,9.906,8.6,5.195,2.682,2.553,2.115,1.171,1.629,2.26,3.413
"1023","QAT","Booklet 01","5005","500502","50050212","Female",0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,2,1,0,1,1,1,1,1,0,1,1,1,1,1,1,59.832,133.38,133.38,81.129,42.318,17.444,7.951,123.823,123.823,27.351,79.714,55.702,16.083,24.147,258.915,258.915,51.333,41.022,78.244,53.824,31.551,59.069,64.973,140.326,45.961,27.205,93.053,84.319,90.79,61.596,343.564
"1024","QAT","Booklet 01","5005","500505","50050519","Male",0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,55.709,91.499,91.499,25.88,32.067,22.517,9.935,117.419,117.419,14.961,53.526,87.375,18.818,39.913,124.571,124.571,50.802,62.878,90.477,92.022,42.234,17.132,80.111,159.41,47.392,29.551,57.639,133.239,61.482,91.282,169.131
"1025","QAT","Booklet 01","5006","500601","50060105","Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,71.731,148.437,148.437,65.953,31.304,43.931,18.642,117.5,117.5,34.128,36.876,34.011,24.809,54.613,289.57,289.57,81.898,45.245,135.441,55.908,45.045,45.306,71.232,31.701,83.787,114.07,66.395,141.55,35.535,148.154,351.788
"1026","QAT","Booklet 01","5006","500601","50060121","Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62.149,206.76,206.76,45.424,24.449,36.548,19.61,198.171,198.171,33.783,57.731,33.747,8.463,56.629,46.487,46.487,320.258,95.08,62.761,41.219,164.654,23.226,29.988,73.947,49.688,24.775,120.767,186.592,84.856,86.112,159.84
"1027","QAT","Booklet 01","5007","500702","50070203","Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418.755,96.265,96.265,28.559,109.035,3.424,91.075,NA,NA,NA,13.544,15.762,NA,NA,13.192,13.192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.67,NA,NA,0.199,0.314
"1028","QAT","Booklet 01","5007","500702","50070219","Male",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,32.556,81.517,81.517,26.461,36.48,12.532,15.896,118.854,118.854,19.28,18.378,19.896,21.936,21.267,68.074,68.074,63.151,22.521,34.616,63.18,63.06,5.575,67.521,41.574,35.31,13.594,63.497,162.4,23.637,64.863,68.936
"1029","QAT","Booklet 01","5008","500802","50080215","Female",0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,80.91,210.446,210.446,52.106,76.57,33.802,17.53,205.771,205.771,50.395,62.154,135.602,31.063,69.923,189.188,189.188,214.913,75.932,150.859,68.969,83.572,58.89,84.774,128.124,75.804,65.319,61.174,97.035,61.954,96.58,148.954
"1030","QAT","Booklet 01","5009","500906","50090603","Female",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,224.174,235.843,235.843,72.096,23.951,37.732,12.836,302.578,302.578,63.085,43.137,85.807,116.935,113.499,162.041,162.041,62.168,74.464,187.304,61.513,60.103,26.025,133.094,121.171,65.611,52.786,62.327,98.412,37.303,43.218,111.996
"1031","QAT","Booklet 01","5010","501002","50100204","Male",0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,55.22,96.807,96.807,45.211,26.911,82.564,13.126,257.517,257.517,16.534,82.189,155.068,48.335,81.107,147.8,147.8,93.722,13.993,66.604,132.423,194.435,6.233,297.954,20.146,89.136,33.886,77.488,93.718,26.119,68.313,22.983
"1032","QAT","Booklet 01","5011","501101","50110114","Male",0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,51.896,236.594,236.594,41.995,81.226,51.973,23.687,227.499,227.499,91.899,52.516,65.525,38.687,105.782,246.674,246.674,84.952,57.379,112.363,63.036,56.861,30.355,125.121,94.792,143.698,39.456,65.596,81.593,61.652,92.948,138.374
"1033","QAT","Booklet 01","5011","501101","50110130","Male",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,36.065,207.806,207.806,13.184,39.078,38.836,91.988,98.812,98.812,66.205,57.624,65.317,39.668,16.803,44.952,44.952,36.56,47.328,148.845,137.071,56.512,33.991,63.125,75.072,40.503,118.014,50.692,141.524,74.331,47.801,122.842
"1034","QAT","Booklet 01","5012","501202","50120207","Male",0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,75.851,175.032,175.032,26.048,20.528,19.656,11.048,162.318,162.318,45.481,61.64,40.312,57.16,32.191,97.72,97.72,155.36,43.176,503.086,38.281,30.096,49.159,73.408,337.623,60.104,22.096,43.688,73.659,40.461,42.391,141.44
"1035","QAT","Booklet 01","5012","501202","50120223","Male",0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,2,1,0,1,1,1,0,1,1,1,1,0,1,1,0,104.708,145.67,145.67,50.749,39.543,32.6,9.194,103.94,103.94,140.649,79.19,360.096,39.703,115.436,156.591,156.591,124.189,67.033,165.894,227.688,39.297,45.077,47.196,80.731,74.72,28.023,71.163,112.435,59.327,55.597,118.42
"1036","QAT","Booklet 01","5013","501301","50130109","Male",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.358,357.733,357.733,22.707,28.637,22.677,20.613,68.399,68.399,9.204,11.426,19.478,19.189,3.375,3.051,3.051,12.195,5.968,16.262,17.999,3.762,4.035,11.764,11.842,81.306,10.16,17.339,36.276,8.394,25.697,442.378
"1037","QAT","Booklet 01","5014","501405","50140526","Male",0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,100.379,447.849,447.849,38.4,35.361,190.17,64.704,216.322,216.322,26.477,126.591,111.027,31.565,34.432,37.221,37.221,23.096,35.204,80.812,42.333,26.295,15.182,29.032,28.419,128.449,41.638,125.477,321.331,28.176,54.163,203.431
"1038","QAT","Booklet 01","5015","501504","50150404","Female",0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,26.472,157.566,157.566,100.272,19.501,72.994,16.177,107.063,107.063,201.317,54.579,89.643,187.358,63.737,293.221,293.221,87.33,69.628,253.25,43.432,47.983,32.309,91.883,292.07,36.326,73.57,67.391,89.024,14.136,49.088,37.007
"1039","QAT","Booklet 01","5015","501504","50150420","Female",0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,74.791,113.006,113.006,43.118,28.196,37.6,12.395,258.682,258.682,25.783,60.716,30.357,31.634,16.409,78.49,78.49,55.566,18.581,59.856,40.447,155.907,41.503,42.87,114.997,79.822,43.273,56.048,287.43,20.362,68.05,199.4
"1040","QAT","Booklet 01","5016","501607","50160709","Female",0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,67.593,278.942,278.942,78.256,35.077,119.132,24.226,182.921,182.921,56.163,80.18,121.457,35.765,103.19,198.624,198.624,70.639,80.214,75.272,85.073,50.329,50.089,108.594,61.869,134.483,43.169,76.915,93.622,79.277,58.974,60.213
"1041","QAT","Booklet 01","5017","501701","50170114","Female",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53.769,163.232,163.232,45.243,58.427,26.627,23.058,149.45,149.45,32.109,98.518,105.097,115.58,37.585,126.012,126.012,67.237,42.152,48.957,48.911,54.366,30.951,97.583,110.231,190.795,42.763,174.554,178.406,74.246,104.248,204.236
"1042","QAT","Booklet 01","5018","501804","50180416","Female",0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,65.648,285.292,285.292,29.535,17.121,40.778,17.303,214.679,214.679,37.025,74.026,151.03,95.184,44.89,52.193,52.193,66.757,70.729,70.475,57.829,68.136,23.296,83.61,139.986,126.393,34.888,63.88,172.409,64.062,39.058,450.429
"1043","QAT","Booklet 01","5019","501904","50190408","Male",0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,83.918,60.639,60.639,36.155,87.741,50.742,18.901,160.109,160.109,25.378,88.118,81.583,62.423,50.554,151.28,151.28,73.914,19.364,173.904,40.617,69.476,37.689,111.915,462.008,92.564,26.524,34.635,45.789,59.717,54.518,138.71
"1044","QAT","Booklet 01","5020","502002","50200202","Male",0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,101.144,783.877,783.877,54.656,33.4,14.688,14.688,121.111,121.111,29.704,41.384,134.632,26.176,46.351,326.655,326.655,89.151,13.368,13.251,43.67,0.458,51.704,13.074,12.98,82.286,29.081,65.08,86.67,8.794,49.792,83.127
"1045","QAT","Booklet 01","5020","502002","50200218","Male",0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,56.928,170.71,170.71,36.598,43.379,30.277,20.901,125.298,125.298,15.834,122.231,79.755,61.186,49.269,236.571,236.571,70.237,13.63,63.996,53.011,110.347,27.759,163.285,373.648,95.77,58.209,63.895,51.847,65.962,33.677,107.724
